company,occupation,location,edu_ask,scal,detail
['武汉直播优选在线教育科技有限公司'],['\uf45e力专员'],['武汉 '],['不限'],['\uf61b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p style=""text-align:justify;"">&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t1、协助招聘工作的进行，简历筛选，电话邀约及邀约登记汇总；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t2、面试人员接待及安排、面试来访登记及回访；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t3、面试流程跟进；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t4、面试结果反馈；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t5、简历量、来访情况统计整理；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t6、协助入职办理相关事项&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t7、其它人力资源及行政相关工作。&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t\xa0&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t职位要求：&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t1、积极进取，有较强的自我学习能力、理解能力、目标执行能力及团队协作精神；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t2、优秀的人际沟通能力和服务意识，热情主动；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t3、心理素质佳，愿意接受挑战，能够承受工作压力。&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t4，本科学历要求（包括自考等国家承认学历），条件优秀者，或有经验可放宽条件要求&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t\xa0&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t优先条件：&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t1、市场管理、市场营销、人力资源、应用心理学专业优先；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t2、有在正规公司从事过销售实习或人力资源部实习经历者优先；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t3、有在学校任担任学生干部、社团组织者经历的优先；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t4、有校内外培训招生、顾问式销售经验的优先。&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t\xa0&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t待遇及发展：&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t1、底薪+绩效，大小周工作制，带薪休假等福利；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t2、转正后可以免费学习公司所有职业技能课程。&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t3、此岗位前期做招聘，后期可往HRBP方向发展。&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0<span>如果您是一位有目标，渴望短期时间内能得到自我提升的，欢迎用简历砸该岗位！</span>&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t有意者可直接电话预约面试！&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t联系人：丁静 13018083225（微信同号）&#13;\n</p></div>\n\n']"
['北京深睿博\ueeae科技有限责任公司'],['机器学习/深度学习研究员'],"['北京, 杭州 ']","['硕士,博士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;"">&#13;\n\t职位描述：&#13;\n&#13;\n<div>&#13;\n\t<p>&#13;\n\t\t研究深度学习（包括各种神经网络结构与应用）或计算机视觉各个领域（目标检测识别等）中核心算法&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t将上述核心算法和模型应用到医疗领域的现实场景中，并针对应用场景进行优化和定制等&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t将算法高效地实现到多种不同平台和框架上，并基于对平台和框架的内部机制的理解，持续对算法和模型实现进行优化&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t支持公司在医疗领域相关应用产品的研究、开发、文档撰写工作；&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t岗位要求：&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t机器学习/模式识别及其他相关领域硕士及以上学历，在深度学习领域有较深的理论或实验室研究经验&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t良好的算法基础，扎实的编程功底，有较大型项目的开发经验&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t能够熟练使用OpenCV，精通C/C++，Python,golang等，熟悉Linux开发环境&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神，有创造性思维，有推进人工智能的理想和使命感。&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t有以下经验者优先：&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t具有常用的CNN/RNN模型之外深度学习相关经验，熟悉常用的深度学习软件（如caffe，pytorch等）&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t在相关方向知名国际会议发表过论文（如CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等）&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t参加过国际国内算法类竞赛，并取得一定名次者&#13;\n\t</p>&#13;\n</div></div>\n\n']"
['北京深睿博\ueeae科技有限责任公司'],['机器学习/深度学习研究员'],"['北京, 杭州 ']","['硕士,博士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;"">&#13;\n\t职位描述：&#13;\n&#13;\n<div>&#13;\n\t<p>&#13;\n\t\t研究深度学习（包括各种神经网络结构与应用）或计算机视觉各个领域（目标检测识别等）中核心算法&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t将上述核心算法和模型应用到医疗领域的现实场景中，并针对应用场景进行优化和定制等&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t将算法高效地实现到多种不同平台和框架上，并基于对平台和框架的内部机制的理解，持续对算法和模型实现进行优化&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t支持公司在医疗领域相关应用产品的研究、开发、文档撰写工作；&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t岗位要求：&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t机器学习/模式识别及其他相关领域硕士及以上学历，在深度学习领域有较深的理论或实验室研究经验&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t良好的算法基础，扎实的编程功底，有较大型项目的开发经验&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t能够熟练使用OpenCV，精通C/C++，Python,golang等，熟悉Linux开发环境&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神，有创造性思维，有推进人工智能的理想和使命感。&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t有以下经验者优先：&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t具有常用的CNN/RNN模型之外深度学习相关经验，熟悉常用的深度学习软件（如caffe，pytorch等）&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t在相关方向知名国际会议发表过论文（如CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等）&#13;\n\t</p>&#13;\n\t<p>&#13;\n\t\t参加过国际国内算法类竞赛，并取得一定名次者&#13;\n\t</p>&#13;\n</div></div>\n\n']"
['上海泛服信息科技有限公司'],['\ue563\uf086\uf0cc\uf086开发'],['成都 '],['大专'],['\uec1b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<span>职位描述</span>\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、掌握项目开发工具的使用，按照公司规范要求，编写代码；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、</span><span>\xa0</span><span>根据项目需求和计划完成产品功能的开发，同时完成接口文档的编写；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、</span><span>\xa0</span><span>修复</span><span>bug</span><span>管理系统中提交的产品</span><span>bug</span><span>；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t4<span>、</span><span>\xa0</span><span>根据现有产品功能的设计与实现，编写产品描述文档与业务描述文档；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、计算机相关专业专科及以上学历；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、工作细心，耐心，有责任心，有良好的沟通能力和团队协作精神，能承受工作压力；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、熟悉</span><span>java</span><span>，了解多个开源项目，并有相关开发经验；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t4<span>、具备</span><span>web</span><span>编程经验，至少使用过一种数据库，了解</span><span>sql</span><span>语言；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t5<span>、有</span><span>oracle</span><span>与</span><span>redis</span><span>使用经验者优先；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t6<span>、有消息中间件使用经验者优先；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t7<span>、熟悉</span><span>linux</span><span>者优先；</span>&#13;\n</p></div>\n\n']"
['上海泛服信息科技有限公司'],['测试专员'],['成都 '],['大专'],['\uec1b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t\xa0岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、</span><span>\xa0</span><span>根据项目需求和计划能够设计和编写测试用例</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、</span><span>\xa0</span><span>执行测试用例，运用</span><span>bug</span><span>管理系统提交和跟踪</span><span>bug</span><span>，并善于发现问题</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、</span><span>\xa0</span><span>根据测试结果编写相关测试报告</span>&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、了解过软件测试，对测试工作有浓厚兴趣，有志于从事软件测试行业；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、工作细心，耐心，有责任心，有较强的沟通能力和团队协作精神</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、有较强的抗压能力，能接受一定程度的加班，富有激情，能胜任重复性的工作和能快速融入节奏的工作环境</span>&#13;\n</p></div>\n\n']"
['上海泛服信息科技有限公司'],['\ue563\uf086\uf0cc\uf086开发'],['成都 '],['大专'],['\uec1b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<span>职位描述</span>\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、掌握项目开发工具的使用，按照公司规范要求，编写代码；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、</span><span>\xa0</span><span>根据项目需求和计划完成产品功能的开发，同时完成接口文档的编写；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、</span><span>\xa0</span><span>修复</span><span>bug</span><span>管理系统中提交的产品</span><span>bug</span><span>；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t4<span>、</span><span>\xa0</span><span>根据现有产品功能的设计与实现，编写产品描述文档与业务描述文档；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、计算机相关专业专科及以上学历；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、工作细心，耐心，有责任心，有良好的沟通能力和团队协作精神，能承受工作压力；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、熟悉</span><span>java</span><span>，了解多个开源项目，并有相关开发经验；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t4<span>、具备</span><span>web</span><span>编程经验，至少使用过一种数据库，了解</span><span>sql</span><span>语言；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t5<span>、有</span><span>oracle</span><span>与</span><span>redis</span><span>使用经验者优先；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t6<span>、有消息中间件使用经验者优先；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t7<span>、熟悉</span><span>linux</span><span>者优先；</span>&#13;\n</p></div>\n\n']"
['上海泛服信息科技有限公司'],['测试专员'],['成都 '],['大专'],['\uec1b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t\xa0岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、</span><span>\xa0</span><span>根据项目需求和计划能够设计和编写测试用例</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、</span><span>\xa0</span><span>执行测试用例，运用</span><span>bug</span><span>管理系统提交和跟踪</span><span>bug</span><span>，并善于发现问题</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、</span><span>\xa0</span><span>根据测试结果编写相关测试报告</span>&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1<span>、了解过软件测试，对测试工作有浓厚兴趣，有志于从事软件测试行业；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2<span>、工作细心，耐心，有责任心，有较强的沟通能力和团队协作精神</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3<span>、有较强的抗压能力，能接受一定程度的加班，富有激情，能胜任重复性的工作和能快速融入节奏的工作环境</span>&#13;\n</p></div>\n\n']"
['成都商惠\uea7c算机系统有限公司'],['渠道/分销销售代表'],['成都 '],"['大专,本科']",['\uf61b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、负责公司相关代理产品（<span>H3C</span>、宏杉等）的大成都区域渠道销售工作；&#13;\n</p>&#13;\n<p>&#13;\n\t2、负责订单的前、中、后期沟通； <span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3、客户资源开发、维护和管理。&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t岗位要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1、 计算机、网络、通信、市场营销相关专业专科及以上学历；&#13;\n</p>&#13;\n<p>&#13;\n\t2、 喜欢销售工作，敢于挑战高薪，沟通协调能力强，积极主动、抗压力强；&#13;\n</p>&#13;\n<p>&#13;\n\t3、 对网络安全、服务器存储、大数据、云计算和机房建设等方面有一定的了解。&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t薪酬福利：&#13;\n</p>&#13;\n<p>&#13;\n\t1、薪酬：底薪<span>+</span>丰厚的业绩提成&#13;\n</p>&#13;\n<p>&#13;\n\t2、奖金：年终奖、其他激励奖金&#13;\n</p>&#13;\n<p>&#13;\n\t3、保险：社会保险<span>+</span>商业保险&#13;\n</p>&#13;\n<p>&#13;\n\t4、补贴：生活补贴<span>+</span>交通补贴<span>+</span>话费补贴&#13;\n</p>&#13;\n<p>&#13;\n\t5、福利：全勤奖、节假日过节费、定期体检、团体旅游&#13;\n</p>&#13;\n6、工作时间：<span>9</span>：<span>00--18</span>：<span>00</span>，双休，享受国家法定假期</div>\n\n']"
['成都商惠\uea7c算机系统有限公司'],['渠道/分销销售代表'],['成都 '],"['大专,本科']",['\uf61b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、负责公司相关代理产品（<span>H3C</span>、宏杉等）的大成都区域渠道销售工作；&#13;\n</p>&#13;\n<p>&#13;\n\t2、负责订单的前、中、后期沟通； <span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3、客户资源开发、维护和管理。&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t岗位要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1、 计算机、网络、通信、市场营销相关专业专科及以上学历；&#13;\n</p>&#13;\n<p>&#13;\n\t2、 喜欢销售工作，敢于挑战高薪，沟通协调能力强，积极主动、抗压力强；&#13;\n</p>&#13;\n<p>&#13;\n\t3、 对网络安全、服务器存储、大数据、云计算和机房建设等方面有一定的了解。&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t薪酬福利：&#13;\n</p>&#13;\n<p>&#13;\n\t1、薪酬：底薪<span>+</span>丰厚的业绩提成&#13;\n</p>&#13;\n<p>&#13;\n\t2、奖金：年终奖、其他激励奖金&#13;\n</p>&#13;\n<p>&#13;\n\t3、保险：社会保险<span>+</span>商业保险&#13;\n</p>&#13;\n<p>&#13;\n\t4、补贴：生活补贴<span>+</span>交通补贴<span>+</span>话费补贴&#13;\n</p>&#13;\n<p>&#13;\n\t5、福利：全勤奖、节假日过节费、定期体检、团体旅游&#13;\n</p>&#13;\n6、工作时间：<span>9</span>：<span>00--18</span>：<span>00</span>，双休，享受国家法定假期</div>\n\n']"
['\ue41d州微智诚信息科技有限公司'],['销售代表'],['广州 '],['大专'],['\ue9ef人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t【岗位职责】&#13;\n</p>&#13;\n<p>&#13;\n\t1、拓展市场、开发新客户，帮助企业进入互联网提供一站式服务。&#13;\n</p>&#13;\n<p>&#13;\n\t2、通过电话、微信、<span>H5</span>场景等媒介邀约客户，企业提供培训及人员，通过商业谈判、跟进服务与客户达成共识进而成交；&#13;\n</p>&#13;\n<p>&#13;\n\t3、面向的客户群体为广东省各大民营企业，客户群体庞大&#13;\n</p>&#13;\n<p>&#13;\n\t4、收集客户信息，建立和维护客户档案，公司会提供部分资料库以及收集培训；&#13;\n</p>&#13;\n<p>&#13;\n\t5、有效进行客户关系的维护和发展，提升客户客户满意度和客户价值。&#13;\n</p>&#13;\n<p>&#13;\n\t【任职要求】：&#13;\n</p>&#13;\n<p>&#13;\n\t1.面对生活有一腔热血，更有两把刷子，先敬业，再创业。&#13;\n</p>&#13;\n<p>&#13;\n\t2.想法够热辣，生活够激情，喜欢研究，有责任心，不满足现状。&#13;\n</p>&#13;\n<p>&#13;\n\t3.可以不会，拒绝学不会。&#13;\n</p>&#13;\n<p>&#13;\n\t4.对赚钱有最原始的冲动。&#13;\n</p>&#13;\n<p>&#13;\n\t5.对工作认真负责，对团队全情投入。&#13;\n</p>&#13;\n<p>&#13;\n\t【薪资福利】：&#13;\n</p>&#13;\n<p>&#13;\n\t1、基本工资<span>+</span>高提成<span>+</span>奖金，综合薪资<span>5000—12000</span>元（上不封顶）；&#13;\n</p>&#13;\n<p>&#13;\n\t2、工作时间：周一至五上午<span>9</span>：<span>00-12</span>：<span>00</span>，下午<span>13</span>：<span>30-18</span>：<span>30</span>；周六上半天上午<span>9</span>：<span>00-12:00</span>；&#13;\n</p>&#13;\n<p>&#13;\n\t3、社保、各类带薪休假（法定假日、年假、婚假、产假、等）&#13;\n</p>&#13;\n<p>&#13;\n\t4、奖金丰厚（月度销售个人奖、月度<span>***</span>销售团队奖、<span>***</span>新人奖、<span>***</span>员工奖等）&#13;\n</p>&#13;\n<p>&#13;\n\t5、新人培训<span>+</span>成长计划培训<span>+</span>外部培训<span>+</span>拓展培训<span>+</span>管理领导培训<span>,</span>全方位助你成长；&#13;\n</p>&#13;\n<p>&#13;\n\t6、内部良好的晋升通道，专业和管理双向晋升通道（晋升渠道：商务代表<span>- </span>&#13;\n</p>&#13;\n<p>&#13;\n\t商务经理助理<span>-</span>商务经理<span>-</span>商务总监助理<span>-</span>商务总监）；&#13;\n</p>&#13;\n<p>&#13;\n\t7.\xa0每年多次国内外商务旅游，以及各种员工业余活动（户外游玩、拓展、<span>KTV</span>、运动会、生日会等）&#13;\n</p>&#13;\n<p>&#13;\n\t8.\xa0入职转正周期短，不拖延考察时间，提供实习证明。&#13;\n</p>&#13;\n<p>&#13;\n\t【优先录用】：&#13;\n</p>&#13;\n<p>&#13;\n\t1.为了改善生活，寻求发展空间的<span>[</span>奋斗<span>]</span>&#13;\n</p>&#13;\n<p>&#13;\n\t2.负债数万，有车贷有房贷的<span>[</span>奋斗<span>]</span>&#13;\n</p>&#13;\n<p>&#13;\n\t3.别问我薪资待遇，你的工资你自己说了算<span>[</span>奋斗<span>]</span>&#13;\n</p>&#13;\n<p>&#13;\n\t【两不招】：&#13;\n</p>&#13;\n<p>&#13;\n\t1.怕辛苦，还异想天开，为了混日子且不懂感恩的不要&#13;\n</p>&#13;\n<p>&#13;\n\t2.一点挫折就泄气，一次拒绝就放弃，老报怨运气不好的不要<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
